CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1098,55,F,1,Graduate,Married,Less than $40K,Blue,30,3,2,0,1438.3,324,1114.3,2.4539091954371717,4714,59,0.0,0.18422841244404004
1099,53,M,3,Graduate,Single,Less than $40K,Blue,44,2,1,3,12019.877720494784,18,12001.877720494784,1.1581695106766987,1992,27,0.0,0.2559086711465767
1100,43,M,4,High School,Single,Less than $40K,Blue,35,4,0,4,18651.979665862003,1042,17609.979665862003,0.0,3352,51,0.0,0.028304057880506495
1101,40,F,0,Unknown,Married,Unknown,Blue,39,2,0,6,11079.852800296205,204,10875.852800296205,0.6189315422659125,3584,55,0.7563932228666531,0.050439402949825685
1102,38,F,1,Uneducated,Married,Less than $40K,Blue,33,3,0,1,4428.978989036943,1320,3108.978989036943,1.0146050280823302,1069,23,2.7799990104220402,0.08843003307028452
1103,57,M,0,High School,Unknown,$40K - $60K,Blue,35,1,3,1,12990.756729589762,312,12678.756729589762,0.0,1072,18,0.13813290446599763,0.1506546166189337
1104,31,M,4,High School,Unknown,Less than $40K,Silver,28,3,4,4,6204.907032007994,645,5559.907032007994,1.181499615171351,4057,49,0.015788686730057955,0.0
1105,55,M,3,Graduate,Married,$80K - $120K,Blue,40,5,3,0,1438.3,1944,3.0,0.35642931400627037,2377,35,0.8174948593416409,0.6011304677324094
1106,65,M,4,Uneducated,Divorced,$80K - $120K,Blue,40,4,2,4,18336.981277157887,0,18336.981277157887,0.0,7257,114,1.6326148408997931,0.33225831034934117
1107,40,F,1,Graduate,Married,Unknown,Blue,33,3,3,4,21330.478956072046,0,21330.478956072046,2.0602912241801943,1645,38,0.0,0.0
1108,60,M,5,Graduate,Divorced,Unknown,Blue,31,5,2,3,4863.2001721863235,572,4291.2001721863235,2.6043071518616605,4381,57,0.0,0.0
1109,48,F,0,Graduate,Single,Unknown,Blue,29,4,3,5,17863.237784302553,96,17767.237784302553,1.2181081324435983,4677,69,0.0,0.0
1110,59,F,2,Graduate,Single,Unknown,Blue,32,4,6,4,6570.493483529785,1009,5561.493483529785,0.0,1048,19,0.6596735760270045,0.0
1111,40,F,2,Unknown,Single,Less than $40K,Silver,46,5,1,2,2213.568506228994,0,2213.568506228994,0.0,3744,39,1.398511581033191,0.0
1112,48,M,2,Uneducated,Married,$60K - $80K,Blue,42,4,2,5,7295.925364194938,1599,5696.925364194938,0.5320990718281036,3009,50,0.0,0.0
1113,41,M,2,Unknown,Married,$60K - $80K,Blue,41,4,3,2,1438.3,760,678.3,0.3143300106836424,3187,48,0.0,0.22178732971716203
1114,49,M,2,High School,Married,Unknown,Silver,27,3,4,4,6438.414137422357,2359,4079.4141374223573,0.0,3714,61,0.3813419611740674,0.0
1115,56,F,0,Doctorate,Single,Unknown,Blue,43,4,2,3,3117.781584729856,359,2758.781584729856,0.09745934516447707,3341,57,0.8796539567312482,0.7076782322024583
1116,39,F,1,High School,Married,$40K - $60K,Blue,42,5,0,2,22268.432927639733,107,22161.432927639733,0.31947619448744213,2821,31,0.6293577951802587,0.9496604222451742
1117,34,M,0,Uneducated,Single,Unknown,Blue,36,2,4,3,20980.75197424548,401,20579.75197424548,0.5344527358785163,3157,55,0.5274897653672017,0.33608301325154133
1118,42,M,3,High School,Single,$40K - $60K,Blue,51,5,0,3,4534.338009627691,0,4534.338009627691,0.0,2781,50,0.0,0.14123405880746057
1119,47,M,5,Unknown,Married,Less than $40K,Blue,41,5,4,0,5229.2135625389,2025,3204.2135625389,1.1496330906104544,4557,72,0.7144205156755166,0.029038895870489356
1120,49,F,1,High School,Single,Less than $40K,Blue,35,2,2,5,1438.3,0,1438.3,1.8863095399105325,5735,79,2.197692529158555,0.0
1121,56,F,2,Unknown,Single,$120K +,Blue,51,4,0,0,5257.700062901407,26,5231.700062901407,0.0,3502,45,1.0207455093620714,0.5333086041025457
1122,35,M,5,Graduate,Single,$60K - $80K,Gold,40,5,4,3,15470.507199129253,192,15278.507199129253,1.2893276063067223,5332,68,1.8974163321947999,0.07224495519750797
1123,40,M,0,College,Single,$120K +,Blue,38,4,4,6,11662.662767198799,118,11544.662767198799,2.3141451615814557,3091,34,0.868625824661353,0.2642859706148639
1124,58,F,3,High School,Married,Less than $40K,Blue,52,2,0,6,3722.368480602553,1232,2490.368480602553,0.0,9848,113,0.895848175500926,0.0
1125,33,M,3,Graduate,Married,$60K - $80K,Blue,40,1,2,6,13513.899860084388,662,12851.899860084388,0.0,4335,78,0.0,0.1942862986165237
1126,55,F,3,Graduate,Married,$40K - $60K,Gold,31,6,0,6,21574.909590927004,219,21355.909590927004,0.0,4534,91,0.3964370339897737,0.0
1127,44,F,2,Uneducated,Married,$80K - $120K,Blue,30,4,3,2,17422.24196009953,2384,15038.24196009953,1.0398157656016662,2370,51,0.0,0.4597716632125369
1128,61,F,4,College,Divorced,$60K - $80K,Blue,38,3,2,5,20528.59239366887,0,20528.59239366887,1.5987858233870522,6379,78,2.752383666910765,0.0
1129,53,M,3,High School,Married,$80K - $120K,Blue,35,3,1,1,12603.404824201049,1515,11088.404824201049,0.2657886553074769,2662,36,0.0,0.47345619080147133
1130,38,F,2,Unknown,Single,Less than $40K,Blue,42,4,6,4,9095.169311545382,727,8368.169311545382,0.22191815134020543,6300,90,0.22191537534160666,0.3569915966555137
1131,49,F,1,Graduate,Unknown,$80K - $120K,Blue,50,1,0,4,22070.775975694953,0,22070.775975694953,0.39305999219618715,1022,16,1.2152633797451227,0.12943830916111787
1132,52,M,1,Uneducated,Married,$80K - $120K,Blue,34,5,4,5,14063.426435385478,2517,11546.426435385478,0.8869850675640792,2958,34,1.8701371682569852,0.5423021381222937
1133,49,F,4,Doctorate,Single,$120K +,Blue,36,1,4,0,1438.3,616,822.3,0.44331769313745106,1316,26,1.6167243817813985,0.0
1134,37,M,5,Graduate,Single,$60K - $80K,Silver,35,5,6,6,4897.141693149439,0,4897.141693149439,1.589508309816438,1259,21,0.3998641621546157,0.0
1135,53,M,3,Graduate,Single,Less than $40K,Blue,14,3,4,2,11878.344552202843,1761,10117.344552202843,1.3121533036996604,6758,78,0.11232138656209617,0.6040932976387524
1136,37,F,0,Doctorate,Single,Less than $40K,Blue,34,3,2,3,1438.3,763,675.3,0.0,1774,31,2.630935273408508,0.40629329024640465
1137,42,F,4,Unknown,Married,Less than $40K,Blue,39,1,2,3,1438.3,346,1092.3,0.7203323262523407,1674,22,0.0,0.10947345086069461
1138,47,F,2,Unknown,Married,$40K - $60K,Blue,30,1,2,5,7316.659294896817,0,7316.659294896817,0.0,4508,77,0.9687292634308544,0.11240425362676056
1139,52,M,3,College,Single,$60K - $80K,Blue,33,4,5,6,9415.285018608081,1213,8202.285018608081,0.0,4485,47,1.3130433366949923,0.6167720519678002
1140,51,F,3,Unknown,Married,Less than $40K,Blue,32,3,6,4,1438.3,0,1438.3,0.0,3948,57,2.071024116010579,0.0
1141,49,M,0,High School,Single,$40K - $60K,Blue,37,5,0,4,13789.666578625121,66,13723.666578625121,0.6404159835880691,6797,82,0.0,0.6846448702826203
1142,52,F,3,Doctorate,Divorced,$60K - $80K,Blue,22,2,3,0,5816.09309247592,2136,3680.0930924759195,0.660982697503163,3766,48,0.0,0.11970655716475834
1143,37,M,0,High School,Single,Less than $40K,Blue,28,4,4,4,1438.3,0,1438.3,1.5185919977906819,634,10,0.2419011533347446,0.0
1144,47,F,1,Unknown,Single,$40K - $60K,Gold,36,6,0,4,2315.7313446044545,694,1621.7313446044545,0.0,2970,61,2.282334285158123,0.010608463447860761
1145,51,M,3,Graduate,Single,Unknown,Blue,34,5,2,6,4331.768935665177,776,3555.768935665177,0.15076796394456016,4361,81,0.0,0.12247792381296244
1146,53,M,5,Uneducated,Married,Less than $40K,Silver,26,1,4,6,8928.130868488162,785,8143.130868488162,1.4653525469231925,9579,112,2.3376738032538262,0.2968450514388306
1147,43,F,3,High School,Married,Less than $40K,Blue,25,4,4,0,4379.606576835438,1139,3240.6065768354383,0.0,6219,86,1.0988486069766528,0.22801451403536382
1148,57,F,4,Graduate,Divorced,Unknown,Blue,44,5,5,3,10449.547277704803,77,10372.547277704803,0.0,5430,63,0.6219563721556309,0.0237511470507841
1149,53,F,3,Graduate,Married,Less than $40K,Blue,39,4,1,1,10829.047192046524,382,10447.047192046524,1.5017067441018552,3413,45,0.0,0.3461720518079714
1150,48,M,2,Uneducated,Married,$40K - $60K,Blue,39,4,4,1,11781.846767890042,2043,9738.846767890042,0.6604609714128978,3664,44,0.46685470406590557,0.15381876537527836
1151,45,M,0,High School,Married,$80K - $120K,Silver,49,3,5,1,1438.3,126,1312.3,0.9857967350896875,3086,39,0.0,0.46442258726750857
1152,53,F,4,College,Married,$80K - $120K,Blue,29,2,2,1,11358.166976745395,806,10552.166976745395,0.36927461181150445,2267,31,0.0,0.0
1153,63,M,1,Graduate,Married,$80K - $120K,Blue,39,4,5,1,3117.90113780134,1717,1400.9011378013402,0.005380127383198707,2077,43,0.0,0.06807265025414472
1154,44,M,1,Uneducated,Married,$80K - $120K,Blue,38,4,2,2,6242.4455813940585,1068,5174.4455813940585,3.2181648087835075,6623,93,0.827486916908808,0.16240684468411404
1155,39,F,3,College,Married,$40K - $60K,Blue,50,5,3,1,1438.3,0,1438.3,1.116092211819439,5303,98,1.9793704074920369,0.5723244090379483
1156,27,M,3,Post-Graduate,Divorced,$40K - $60K,Blue,45,4,4,0,9189.562119430744,1343,7846.562119430744,0.0,2467,41,1.8850222801565053,0.1440713437348774
1157,47,M,0,High School,Married,Less than $40K,Blue,38,4,6,6,8173.364105193169,844,7329.364105193169,0.7721509520363583,2176,41,0.8799679460885818,0.2874113838276799
1158,52,M,3,Unknown,Single,$40K - $60K,Blue,38,5,1,5,1438.3,562,876.3,0.3628924933726807,6976,82,0.8441830934887962,0.0
1159,53,F,3,Graduate,Married,Less than $40K,Blue,44,3,5,2,1438.3,0,1438.3,1.1021143968988452,6287,69,0.0,0.5597900095712747
1160,56,M,2,College,Single,Less than $40K,Blue,51,4,0,2,1438.3,388,1050.3,3.397,2454,34,2.184149869127061,0.19224204618127927
1161,51,M,1,Post-Graduate,Divorced,$120K +,Blue,31,1,3,2,4484.241339092222,0,4484.241339092222,1.1405625838263578,1273,22,0.0,0.1448873823199313
1162,38,F,0,High School,Single,$60K - $80K,Blue,32,3,4,6,5071.338435962077,1846,3225.338435962077,0.8686535473643654,5669,81,0.0,0.0
1163,39,F,5,High School,Unknown,Less than $40K,Blue,47,4,3,1,18884.109772962765,0,18884.109772962765,0.6570705029935295,2666,35,2.7614752524173163,0.33826349095337926
1164,35,M,4,Doctorate,Single,$80K - $120K,Silver,40,6,4,3,21854.11402392332,1414,20440.11402392332,0.0,1711,26,0.5880374465328708,0.1593586675777955
1165,43,M,1,High School,Married,Less than $40K,Blue,25,3,3,6,4946.276277530424,1243,3703.2762775304236,1.2701024772449179,5965,65,0.44843043732910076,0.20249815720879022
1166,47,F,3,High School,Single,$60K - $80K,Blue,31,4,1,1,9916.67439594821,757,9159.67439594821,1.7712108809960085,3448,67,0.17853399423148764,0.14357845821933377
1167,57,M,3,Uneducated,Single,Less than $40K,Blue,42,2,6,3,1438.3,658,780.3,1.2566281035849873,2160,42,0.0,0.0
1168,48,M,3,Doctorate,Single,$60K - $80K,Blue,28,6,3,6,2496.3410740865347,1561,935.3410740865347,0.2941005856441941,6379,103,0.0,0.5033582387298967
1169,34,M,3,Graduate,Married,$40K - $60K,Blue,37,4,2,3,5967.305254350946,0,5967.305254350946,2.068172821919801,647,10,1.6351014347089419,0.0
1170,42,M,3,College,Unknown,Less than $40K,Blue,34,2,2,0,3006.3925650278507,975,2031.3925650278507,1.1087827406082469,519,10,2.4252401929166547,0.2212627770212689
1171,46,F,1,Unknown,Single,$80K - $120K,Blue,34,4,5,1,12225.173308504913,2362,9863.173308504913,2.549795095425,6964,86,0.0,0.12890972299708525
1172,42,F,5,Doctorate,Married,Less than $40K,Blue,49,3,4,2,4604.645524970751,1123,3481.6455249707506,2.2420826252960877,2128,35,0.5902812031340625,0.16289437028231893
1173,37,F,3,High School,Single,Unknown,Blue,28,4,4,1,5833.855667205034,0,5833.855667205034,1.2458564969531662,3796,61,0.0,0.0
1174,53,F,1,Graduate,Single,$40K - $60K,Blue,30,3,0,2,5591.899782766976,915,4676.899782766976,1.0385570196935021,7498,86,0.0,0.0
1175,62,M,2,Unknown,Single,Less than $40K,Blue,36,5,3,2,1438.3,1266,172.29999999999995,0.7470968362398407,2373,42,1.0097101106596442,0.0
1176,42,F,0,Uneducated,Unknown,$40K - $60K,Blue,24,4,0,1,17265.329921546647,490,16775.329921546647,1.479059631073456,6747,84,0.0,0.0
1177,52,M,5,College,Married,$80K - $120K,Blue,48,4,6,3,7395.145680373559,533,6862.145680373559,2.205100493537774,7159,82,0.0,0.4536892142488649
1178,40,F,4,Graduate,Married,$120K +,Blue,21,3,2,3,1438.3,892,546.3,0.2890577310846234,3221,49,2.9883122932479615,0.3139848444360359
1179,46,M,1,Graduate,Single,Less than $40K,Blue,26,5,3,0,25665.827819900365,2030,23635.827819900365,0.7097820172075014,1860,39,0.0,0.0
1180,52,M,1,Graduate,Unknown,$80K - $120K,Blue,34,4,1,6,13857.976419866653,596,13261.976419866653,1.4527445152053002,5872,104,0.11153774567020686,0.14012963093998396
1181,55,F,4,Uneducated,Single,Less than $40K,Blue,40,2,3,5,1438.3,9,1429.3,1.7445496509008653,2193,61,0.049363194080459194,0.2009977502464304
1182,67,M,0,Unknown,Married,$60K - $80K,Blue,28,4,2,4,4837.753807388094,533,4304.753807388094,0.498071963441663,2562,58,0.0,0.4171687019739653
1183,46,M,1,Graduate,Single,Less than $40K,Blue,22,4,3,5,12861.276143953033,417,12444.276143953033,0.2245458442469902,5278,80,0.43359887340997455,0.5244305799514688
1184,48,F,0,High School,Married,Less than $40K,Blue,36,4,0,1,8198.927375392494,618,7580.927375392494,1.0196510414678923,4406,54,0.0,0.31723321921363856
1185,41,M,1,Graduate,Single,$80K - $120K,Blue,24,3,1,0,11548.01408793279,126,11422.01408793279,0.0,6936,70,0.0,0.0
1186,33,M,1,Graduate,Married,$120K +,Blue,39,4,4,2,1438.3,1739,3.0,0.0,4744,61,0.0,0.15016790452561407
1187,50,F,3,Graduate,Married,$120K +,Blue,23,3,2,2,1438.3,1409,29.299999999999955,0.0,5056,62,0.0,0.0
1188,41,F,1,Uneducated,Married,$120K +,Blue,29,5,2,3,1438.3,2123,3.0,1.4402308039227247,2849,53,0.020196955703839947,0.31597805893945413
1189,50,M,4,High School,Married,$40K - $60K,Blue,22,1,2,3,26019.932993485396,0,26019.932993485396,1.332483091196539,5925,83,0.14042133386665223,0.03768984088847313
1190,43,F,1,Graduate,Single,Less than $40K,Blue,36,1,2,5,9251.950363265463,0,9251.950363265463,0.0,3265,42,0.228176676355136,0.0
1191,54,M,1,High School,Single,$40K - $60K,Blue,46,5,0,2,11793.33815356595,0,11793.33815356595,0.0,7445,107,1.1758966920488887,0.0
1192,39,M,2,Unknown,Single,Less than $40K,Blue,35,5,0,3,17197.057329411,0,17197.057329411,0.6978634033963631,7350,102,1.8177921020455132,0.14459351862208034
1193,67,F,5,Graduate,Married,$60K - $80K,Blue,28,3,4,3,12794.981969900971,187,12607.981969900971,0.0,744,10,0.0,0.0
1194,46,F,3,High School,Divorced,$80K - $120K,Blue,29,3,4,3,1438.3,0,1438.3,0.0,5224,65,0.37875017801053024,0.376206791656585
1195,58,M,3,Graduate,Married,Less than $40K,Silver,43,2,0,0,6071.70307294357,227,5844.70307294357,0.27983687286491715,5398,72,1.2737789493825953,0.06428997739505533
1196,63,M,1,Graduate,Married,Less than $40K,Blue,16,3,4,5,9469.174773283376,1879,7590.1747732833755,0.9589347969393722,2335,36,0.5428586773327015,0.28826767713597745
1197,49,M,3,High School,Single,Less than $40K,Blue,43,5,5,4,17121.02959151402,196,16925.02959151402,0.9351538245080828,6474,90,1.3479778862671061,0.0
1198,45,M,2,Unknown,Married,Unknown,Blue,23,5,5,0,23124.314430757302,1369,21755.314430757302,0.03888815304042337,3144,53,0.23975547374051648,0.0
1199,39,F,3,High School,Divorced,$80K - $120K,Blue,24,3,0,2,13347.007353867233,905,12442.007353867233,0.0,2137,41,1.9481097672982592,0.04432946880091017
1200,56,M,0,Graduate,Married,Less than $40K,Blue,29,4,0,2,1438.3,0,1438.3,0.30118809815858566,6017,76,0.0,0.2265718328050495
1201,34,M,2,College,Single,$120K +,Blue,56,4,0,4,3911.566937333987,1429,2482.566937333987,2.153859907038446,1255,28,0.3384801601315579,0.17134716899983
1202,50,F,5,Unknown,Married,Less than $40K,Blue,26,3,0,6,1438.3,0,1438.3,1.4483411950529603,4106,63,0.0,0.2100906227845496
1203,54,F,4,Uneducated,Unknown,$80K - $120K,Blue,44,5,3,0,12044.595818330088,575,11469.595818330088,0.0,3174,37,3.4451261939534716,0.20758697193158643
1204,35,M,0,Doctorate,Married,Unknown,Blue,29,2,0,3,1438.3,885,553.3,0.0,510,10,0.9475024689668217,0.4237186560187043
1205,37,F,1,High School,Divorced,$60K - $80K,Blue,43,2,0,3,1438.3,125,1313.3,0.0,3335,72,0.33819322140101515,0.0
1206,46,M,5,Graduate,Married,$40K - $60K,Blue,48,5,1,6,6255.858377112254,143,6112.858377112254,0.017642216886853412,3067,63,1.955780035403592,0.999
1207,59,M,4,Graduate,Single,$120K +,Blue,31,1,1,1,19122.723906107705,1164,17958.723906107705,1.4076384699485973,4200,45,0.0,0.4171847541840881
1208,40,F,0,Uneducated,Married,Less than $40K,Silver,45,3,6,6,1438.3,868,570.3,0.0,3751,74,1.0097002450811485,0.0
1209,49,F,3,Graduate,Unknown,$40K - $60K,Blue,39,4,0,6,13810.053846398088,2517,11293.053846398088,0.0,3068,32,0.0,0.06409514496610168
1210,39,M,2,Graduate,Married,Less than $40K,Blue,30,4,6,4,20073.2240395045,535,19538.2240395045,1.1899661375290962,2799,54,0.0,0.33271998993759944
1211,53,F,0,Uneducated,Divorced,Less than $40K,Blue,52,5,3,4,1438.3,1329,109.29999999999995,0.0,4208,59,0.0,0.14514556119448419
1212,37,M,0,Unknown,Divorced,$120K +,Blue,46,6,4,4,1438.3,0,1438.3,2.81126686869752,1786,34,0.0,0.0
1213,60,M,2,High School,Single,$80K - $120K,Blue,42,2,2,2,27777.493732611227,1262,26515.493732611227,0.0,1163,25,1.78643206765489,0.061866466035110514
1214,34,F,4,Graduate,Divorced,Less than $40K,Blue,33,3,0,2,9654.821429834665,644,9010.821429834665,0.0,3519,46,0.6038107052978448,0.0
1215,51,F,1,Graduate,Married,$120K +,Silver,28,5,0,3,1438.3,797,641.3,0.0,1552,19,0.0,0.1992803824635337
1216,54,M,1,College,Single,$80K - $120K,Blue,35,3,4,2,1438.3,0,1438.3,0.0,689,10,0.9360179915660908,0.0
1217,52,M,2,Graduate,Married,$80K - $120K,Blue,37,4,2,5,11845.299353901984,710,11135.299353901984,0.7948576587475709,2347,45,0.713458484395262,0.0
1218,52,F,2,College,Married,$60K - $80K,Blue,25,4,5,6,13593.699728630749,1428,12165.699728630749,0.5421921780318317,2207,28,1.8795039453053946,0.7229222220762868
1219,46,F,2,Uneducated,Married,$80K - $120K,Blue,40,6,1,1,1438.3,0,1438.3,0.35090059262400936,3503,51,0.0,0.0
1220,40,F,2,High School,Single,Unknown,Blue,26,3,2,2,11474.179880207048,348,11126.179880207048,0.0,6318,80,0.0,0.999
1221,58,M,1,Graduate,Single,Less than $40K,Blue,45,2,0,3,19921.90684180019,432,19489.90684180019,0.0,3354,36,0.0,0.2018914822235373
1222,38,M,3,High School,Single,Less than $40K,Blue,35,2,4,2,4441.391852684714,0,4441.391852684714,1.7805049694947779,2421,43,2.28888067577611,0.0
1223,46,M,1,Graduate,Single,$80K - $120K,Blue,40,2,2,5,1438.3,1154,284.29999999999995,1.0192261207438633,6764,75,2.6102091102424487,0.21149338906580153
1224,43,M,2,High School,Married,Less than $40K,Blue,50,6,4,5,1438.3,416,1022.3,0.0,4112,65,0.0,0.0
1225,56,M,0,High School,Married,Unknown,Blue,33,3,1,0,1438.3,1995,3.0,0.0,7259,99,0.8622633585295636,0.5911533123581012
1226,46,M,3,High School,Married,Unknown,Blue,34,5,3,0,13839.999873535995,1792,12047.999873535995,1.5047504203015254,583,10,0.0,0.03312141825153947
1227,39,F,1,Unknown,Unknown,Less than $40K,Blue,32,4,1,1,1438.3,720,718.3,0.20641932798441492,2426,57,0.06784601345214747,0.6308956433624012
1228,47,F,3,Graduate,Married,$40K - $60K,Blue,26,2,1,6,11972.217898666548,1266,10706.217898666548,0.41481116473955426,6491,75,2.276265953597692,0.0
1229,53,F,2,Graduate,Unknown,$40K - $60K,Blue,40,4,0,5,7812.5513781340505,437,7375.5513781340505,1.555665389979814,523,10,0.0,0.0
1230,46,M,3,Doctorate,Single,Less than $40K,Gold,19,5,3,2,4059.7542231526113,729,3330.7542231526113,0.15872126831784006,6325,96,1.0119764230139803,0.0
1231,48,M,4,Graduate,Single,Unknown,Blue,36,3,0,1,9392.942688455572,1105,8287.942688455572,0.7880542718352316,3827,69,0.5302481193338885,0.34710508256454253
1232,41,F,2,Graduate,Divorced,$40K - $60K,Silver,38,2,2,0,1438.3,2517,3.0,1.773327361779089,3441,56,0.18328306409374207,0.5503350189141973
1233,55,M,2,Graduate,Single,Less than $40K,Blue,44,1,1,4,13831.044729118155,858,12973.044729118155,0.3802108637807186,3879,54,0.5245415975833669,0.19417093496764318
1234,35,F,5,Unknown,Married,$80K - $120K,Blue,34,3,6,4,21836.575057607588,367,21469.575057607588,0.0,1178,23,1.8329264919008792,0.7631151053154522
1235,27,F,0,Graduate,Married,$80K - $120K,Blue,33,4,3,0,12736.229751404506,1101,11635.229751404506,1.2273097547173664,900,19,1.1985143127556515,0.09164951414956651
1236,39,F,2,Graduate,Divorced,Less than $40K,Blue,40,5,0,3,1438.3,465,973.3,1.6542594230166145,5929,78,0.0,0.17053703301937487
1237,46,F,3,Graduate,Married,Less than $40K,Blue,43,2,3,0,2799.6076983498397,1263,1536.6076983498397,2.4903148528881056,2895,52,0.07543609672712837,0.0
1238,38,F,4,Graduate,Married,Less than $40K,Blue,35,2,0,3,1564.474271009276,1328,236.47427100927598,0.0,3718,54,1.8095310339853867,0.6935268546686234
1239,57,M,2,Unknown,Married,$40K - $60K,Blue,36,2,0,4,11442.842210955394,2133,9309.842210955394,0.0,5454,85,0.23058877756097984,0.0
1240,35,M,1,Unknown,Single,$40K - $60K,Blue,41,3,0,5,22199.37976863606,1040,21159.37976863606,0.0,1123,18,0.19332927299829888,0.0
1241,47,M,1,College,Unknown,$60K - $80K,Blue,23,5,5,6,7162.783541372735,0,7162.783541372735,1.4380657983048304,1877,35,0.0,0.999
